_id,chromosome,strand,chrLeftPosition,chrRightPosition,bs_center,nearest_tss_pos,dist_bp_signed_oriented,dist_bp_abs
ECOLIBS000001838,NC_000913.3,-,2883588,2883605,2883596,2883853,257,257
ECOLIBS000001839,NC_000913.3,-,2883742,2883759,2883750,2883853,103,103
ECOLIBS000001840,NC_000913.3,+,2883961,2883978,2883970,2884483,-513,513
ECOLIBS000001841,NC_000913.3,-,2885260,2885277,2885268,2885254,-14,14
ECOLIBS000001842,NC_000913.3,+,2885262,2885279,2885270,2885132,138,138
ECOLIBS000001843,NC_000913.3,+,2885293,2885310,2885302,2885132,170,170
ECOLIBS000001844,NC_000913.3,-,2889986,2890003,2889994,2890373,379,379
ECOLIBS000001845,NC_000913.3,+,2889988,2890005,2889996,2890581,-585,585
ECOLIBS000001846,NC_000913.3,+,2890082,2890099,2890090,2890581,-491,491
ECOLIBS000001847,NC_000913.3,-,2890138,2890155,2890146,2890373,227,227
ECOLIBS000001848,NC_000913.3,+,2894026,2894043,2894034,2893873,161,161
ECOLIBS000001849,NC_000913.3,-,2924105,2924122,2924114,2924137,23,23
ECOLIBS000001850,NC_000913.3,-,2925147,2925164,2925156,2925123,-33,33
ECOLIBS000001851,NC_000913.3,-,2934692,2934709,2934700,2934758,58,58
ECOLIBS000001852,NC_000913.3,+,2934694,2934711,2934702,2934815,-113,113
ECOLIBS000001853,NC_000913.3,+,2935125,2935142,2935134,2934816,318,318
ECOLIBS000001854,NC_000913.3,-,2940267,2940284,2940276,2940267,-9,9
ECOLIBS000001855,NC_000913.3,+,2940395,2940412,2940404,2939321,1083,1083
ECOLIBS000001856,NC_000913.3,-,2941901,2941918,2941910,2941995,85,85
ECOLIBS000001857,NC_000913.3,-,2947269,2947286,2947278,2947261,-17,17
ECOLIBS000001858,NC_000913.3,+,2957334,2957351,2957342,2956781,561,561
ECOLIBS000001859,NC_000913.3,+,2957438,2957455,2957446,2958061,-615,615
ECOLIBS000001860,NC_000913.3,-,2958981,2958998,2958990,2959009,19,19
ECOLIBS000001861,NC_000913.3,+,2958983,2959000,2958992,2958993,-1,1
ECOLIBS000001862,NC_000913.3,+,2959039,2959056,2959048,2958993,55,55
ECOLIBS000001863,NC_000913.3,+,2960440,2960457,2960448,2960226,222,222
ECOLIBS000001864,NC_000913.3,+,2968395,2968412,2968404,2968511,-107,107
ECOLIBS000001865,NC_000913.3,+,2968489,2968506,2968498,2968511,-13,13
ECOLIBS000001866,NC_000913.3,-,2969318,2969335,2969326,2969349,23,23
ECOLIBS000001867,NC_000913.3,+,2969338,2969355,2969346,2969490,-144,144
ECOLIBS000001868,NC_000913.3,+,2969633,2969650,2969642,2969664,-22,22
ECOLIBS000001869,NC_000913.3,+,2980160,2980177,2980168,2978995,1173,1173
ECOLIBS000001870,NC_000913.3,-,2980201,2980218,2980210,2980365,155,155
ECOLIBS000001871,NC_000913.3,-,2999117,2999134,2999126,2999069,-57,57
ECOLIBS000001872,NC_000913.3,+,2999119,2999136,2999128,2999318,-190,190
ECOLIBS000001873,NC_000913.3,+,2999252,2999269,2999260,2999318,-58,58
ECOLIBS000001874,NC_000913.3,+,3005742,3005759,3005750,3005986,-236,236
ECOLIBS000001875,NC_000913.3,-,3007773,3007790,3007782,3007775,-7,7
ECOLIBS000001876,NC_000913.3,-,3007775,3007792,3007784,3007775,-9,9
ECOLIBS000001877,NC_000913.3,-,3007834,3007851,3007842,3007775,-67,67
ECOLIBS000001878,NC_000913.3,+,3010243,3010260,3010252,3010655,-403,403
ECOLIBS000001879,NC_000913.3,-,3010367,3010384,3010376,3010423,47,47
ECOLIBS000001880,NC_000913.3,+,3037269,3037286,3037278,3037645,-367,367
ECOLIBS000001881,NC_000913.3,-,3040728,3040745,3040736,3040677,-59,59
ECOLIBS000001882,NC_000913.3,+,3043411,3043428,3043420,3043454,-34,34
ECOLIBS000001883,NC_000913.3,+,3046391,3046408,3046400,3045074,1326,1326
ECOLIBS000001884,NC_000913.3,-,3046420,3046437,3046428,3046141,-287,287
ECOLIBS000001885,NC_000913.3,-,3050705,3050722,3050714,3050748,34,34
ECOLIBS000001886,NC_000913.3,+,3050707,3050724,3050716,3050677,39,39
ECOLIBS000001887,NC_000913.3,-,3069943,3069960,3069952,3069893,-59,59
ECOLIBS000001888,NC_000913.3,-,3070110,3070127,3070118,3070054,-64,64
ECOLIBS000001889,NC_000913.3,+,3072233,3072250,3072242,3072030,212,212
ECOLIBS000001890,NC_000913.3,+,3073536,3073553,3073544,3073239,305,305
ECOLIBS000001891,NC_000913.3,-,3073786,3073803,3073794,3073800,6,6
ECOLIBS000001892,NC_000913.3,+,3073788,3073805,3073796,3073933,-137,137
ECOLIBS000001893,NC_000913.3,-,3073794,3073811,3073802,3073800,-2,2
ECOLIBS000001894,NC_000913.3,+,3073796,3073813,3073804,3073933,-129,129
ECOLIBS000001895,NC_000913.3,+,3110674,3110691,3110682,3110598,84,84
ECOLIBS000001896,NC_000913.3,-,3112756,3112773,3112764,3112073,-691,691
ECOLIBS000001897,NC_000913.3,-,3112820,3112837,3112828,3112073,-755,755
ECOLIBS000001898,NC_000913.3,-,3112886,3112903,3112894,3113623,729,729
ECOLIBS000001899,NC_000913.3,+,3112888,3112905,3112896,3113105,-209,209
ECOLIBS000001900,NC_000913.3,+,3113322,3113339,3113330,3113146,184,184
ECOLIBS000001901,NC_000913.3,+,3113358,3113375,3113366,3113146,220,220
ECOLIBS000001902,NC_000913.3,+,3128078,3128095,3128086,3128192,-106,106
ECOLIBS000001903,NC_000913.3,+,3128108,3128125,3128116,3128192,-76,76
ECOLIBS000001904,NC_000913.3,+,3128132,3128149,3128140,3128192,-52,52
ECOLIBS000001905,NC_000913.3,+,3138981,3138998,3138990,3139276,-286,286
ECOLIBS000001906,NC_000913.3,+,3144397,3144414,3144406,3144256,150,150
ECOLIBS000001907,NC_000913.3,+,3147757,3147774,3147766,3147861,-95,95
ECOLIBS000001908,NC_000913.3,+,3147793,3147810,3147802,3147861,-59,59
ECOLIBS000001909,NC_000913.3,-,3147862,3147879,3147870,3147768,-102,102
ECOLIBS000001910,NC_000913.3,+,3151258,3151275,3151266,3151205,61,61
ECOLIBS000001911,NC_000913.3,-,3161159,3161176,3161168,3161171,3,3
ECOLIBS000001912,NC_000913.3,-,3161269,3161286,3161278,3161246,-32,32
ECOLIBS000001913,NC_000913.3,+,3162791,3162808,3162800,3162866,-66,66
ECOLIBS000001914,NC_000913.3,-,3171618,3171635,3171626,3171445,-181,181
ECOLIBS000001915,NC_000913.3,+,3171620,3171637,3171628,3172429,-801,801
ECOLIBS000001916,NC_000913.3,-,3172518,3172535,3172526,3173305,779,779
ECOLIBS000001917,NC_000913.3,+,3172520,3172537,3172528,3172505,23,23
ECOLIBS000001918,NC_000913.3,-,3179676,3179693,3179684,3180212,528,528
ECOLIBS000001919,NC_000913.3,-,3184113,3184130,3184122,3184236,114,114
ECOLIBS000001920,NC_000913.3,-,3185044,3185061,3185052,3185187,135,135
ECOLIBS000001921,NC_000913.3,-,3185082,3185099,3185090,3185187,97,97
ECOLIBS000001922,NC_000913.3,-,3215524,3215541,3215532,3215496,-36,36
ECOLIBS000001923,NC_000913.3,-,3219255,3219272,3219264,3219226,-38,38
ECOLIBS000001924,NC_000913.3,-,3219374,3219391,3219382,3219376,-6,6
ECOLIBS000001925,NC_000913.3,+,3219484,3219501,3219492,3219460,32,32
ECOLIBS000001926,NC_000913.3,-,3239505,3239522,3239514,3239841,327,327
ECOLIBS000001927,NC_000913.3,+,3239507,3239524,3239516,3239506,10,10
ECOLIBS000001928,NC_000913.3,+,3239539,3239556,3239548,3239506,42,42
ECOLIBS000001929,NC_000913.3,-,3246456,3246473,3246464,3246612,148,148
ECOLIBS000001930,NC_000913.3,+,3246565,3246582,3246574,3246607,-33,33
ECOLIBS000001931,NC_000913.3,-,3246763,3246780,3246772,3246804,32,32
ECOLIBS000001932,NC_000913.3,-,3265261,3265278,3265270,3265210,-60,60
ECOLIBS000001933,NC_000913.3,+,3265263,3265280,3265272,3265594,-322,322
ECOLIBS000001934,NC_000913.3,-,3266850,3266867,3266858,3266872,14,14
ECOLIBS000001935,NC_000913.3,-,3276954,3276971,3276962,3276922,-40,40
ECOLIBS000001936,NC_000913.3,+,3276956,3276973,3276964,3276971,-7,7
ECOLIBS000001937,NC_000913.3,-,3276965,3276982,3276974,3276922,-52,52
ECOLIBS000001938,NC_000913.3,-,3278285,3278302,3278294,3278322,28,28
ECOLIBS000001939,NC_000913.3,-,3304357,3304374,3304366,3304566,200,200
ECOLIBS000001940,NC_000913.3,+,3304378,3304395,3304386,3303432,954,954
ECOLIBS000001941,NC_000913.3,+,3306625,3306642,3306634,3306785,-151,151
ECOLIBS000001942,NC_000913.3,+,3309179,3309196,3309188,3308514,674,674
ECOLIBS000001943,NC_000913.3,-,3317107,3317124,3317116,3317214,98,98
ECOLIBS000001944,NC_000913.3,-,3318316,3318333,3318324,3318297,-27,27
ECOLIBS000001945,NC_000913.3,+,3322589,3322606,3322598,3322321,277,277
ECOLIBS000001946,NC_000913.3,-,3322649,3322666,3322658,3322637,-21,21
ECOLIBS000001947,NC_000913.3,-,3322679,3322696,3322688,3322637,-51,51
ECOLIBS000001948,NC_000913.3,-,3328668,3328685,3328676,3328851,175,175
ECOLIBS000001949,NC_000913.3,+,3328670,3328687,3328678,3328746,-68,68
ECOLIBS000001950,NC_000913.3,+,3328743,3328760,3328752,3328746,6,6
ECOLIBS000001951,NC_000913.3,-,3332137,3332154,3332146,3332141,-5,5
ECOLIBS000001952,NC_000913.3,-,3336732,3336749,3336740,3336663,-77,77
ECOLIBS000001953,NC_000913.3,+,3337755,3337772,3337764,3337660,104,104
ECOLIBS000001954,NC_000913.3,-,3346566,3346583,3346574,3346567,-7,7
ECOLIBS000001955,NC_000913.3,+,3346720,3346737,3346728,3346764,-36,36
ECOLIBS000001956,NC_000913.3,-,3363005,3363022,3363014,3362986,-28,28
ECOLIBS000001957,NC_000913.3,-,3363125,3363142,3363134,3363122,-12,12
ECOLIBS000001958,NC_000913.3,+,3363127,3363144,3363136,3363166,-30,30
ECOLIBS000001959,NC_000913.3,-,3366789,3366806,3366798,3366746,-52,52
ECOLIBS000001960,NC_000913.3,-,3366914,3366931,3366922,3366746,-176,176
ECOLIBS000001961,NC_000913.3,+,3373132,3373149,3373140,3373679,-539,539
ECOLIBS000001962,NC_000913.3,-,3377511,3377528,3377520,3377482,-38,38
ECOLIBS000001963,NC_000913.3,-,3378828,3378845,3378836,3378808,-28,28
ECOLIBS000001964,NC_000913.3,-,3404762,3404779,3404770,3404563,-207,207
ECOLIBS000001965,NC_000913.3,+,3404764,3404781,3404772,3404747,25,25
ECOLIBS000001966,NC_000913.3,-,3410015,3410032,3410024,3410135,111,111
ECOLIBS000001967,NC_000913.3,+,3410017,3410034,3410026,3409852,174,174
ECOLIBS000001968,NC_000913.3,+,3410095,3410112,3410104,3410246,-142,142
ECOLIBS000001969,NC_000913.3,-,3410135,3410152,3410144,3410137,-7,7
ECOLIBS000001970,NC_000913.3,+,3410155,3410172,3410164,3410246,-82,82
ECOLIBS000001971,NC_000913.3,-,3410194,3410211,3410202,3410155,-47,47
ECOLIBS000001972,NC_000913.3,-,3415225,3415242,3415234,3415610,376,376
ECOLIBS000001973,NC_000913.3,+,3426024,3426041,3426032,3425661,371,371
ECOLIBS000001974,NC_000913.3,+,3446080,3446097,3446088,3446008,80,80
ECOLIBS000001975,NC_000913.3,-,3446162,3446179,3446170,3446148,-22,22
ECOLIBS000001976,NC_000913.3,+,3446164,3446181,3446172,3446008,164,164
ECOLIBS000001977,NC_000913.3,-,3448251,3448268,3448260,3448268,8,8
ECOLIBS000001978,NC_000913.3,+,3448269,3448286,3448278,3448177,101,101
ECOLIBS000001979,NC_000913.3,-,3453480,3453497,3453488,3453483,-5,5
ECOLIBS000001980,NC_000913.3,-,3456091,3456108,3456100,3456091,-9,9
ECOLIBS000001981,NC_000913.3,-,3456094,3456111,3456102,3456091,-11,11
ECOLIBS000001982,NC_000913.3,+,3456096,3456113,3456104,3456038,66,66
ECOLIBS000001983,NC_000913.3,-,3456124,3456141,3456132,3456091,-41,41
ECOLIBS000001984,NC_000913.3,-,3467162,3467179,3467170,3467014,-156,156
ECOLIBS000001985,NC_000913.3,+,3467208,3467225,3467216,3467147,69,69
ECOLIBS000001986,NC_000913.3,-,3470388,3470405,3470396,3470298,-98,98
ECOLIBS000001987,NC_000913.3,-,3470538,3470555,3470546,3470546,0,0
ECOLIBS000001988,NC_000913.3,+,3472945,3472962,3472954,3473440,-486,486
ECOLIBS000001989,NC_000913.3,+,3474621,3474638,3474630,3474447,183,183
ECOLIBS000001990,NC_000913.3,-,3474747,3474764,3474756,3474756,0,0
ECOLIBS000001991,NC_000913.3,+,3474749,3474766,3474758,3474447,311,311
ECOLIBS000001992,NC_000913.3,+,3485605,3485622,3485614,3485563,51,51
ECOLIBS000001993,NC_000913.3,+,3485853,3485870,3485862,3485847,15,15
ECOLIBS000001994,NC_000913.3,+,3486320,3486337,3486328,3486162,166,166
ECOLIBS000001995,NC_000913.3,-,3486402,3486419,3486410,3486318,-92,92
ECOLIBS000001996,NC_000913.3,+,3486404,3486421,3486412,3486559,-147,147
ECOLIBS000001997,NC_000913.3,-,3486636,3486653,3486644,3486318,-326,326
ECOLIBS000001998,NC_000913.3,-,3492112,3492129,3492120,3492273,153,153
ECOLIBS000001999,NC_000913.3,+,3492114,3492131,3492122,3492518,-396,396
ECOLIBS000002000,NC_000913.3,+,3493837,3493854,3493846,3493986,-140,140
ECOLIBS000002001,NC_000913.3,-,3493999,3494016,3494008,3493968,-40,40
ECOLIBS000002002,NC_000913.3,-,3496798,3496815,3496806,3497445,639,639
ECOLIBS000002003,NC_000913.3,+,3496811,3496828,3496820,3496839,-19,19
ECOLIBS000002004,NC_000913.3,+,3496944,3496961,3496952,3496938,14,14
ECOLIBS000002005,NC_000913.3,-,3502275,3502292,3502284,3502374,90,90
ECOLIBS000002006,NC_000913.3,+,3502373,3502390,3502382,3502575,-193,193
ECOLIBS000002007,NC_000913.3,-,3507799,3507816,3507808,3507491,-317,317
ECOLIBS000002008,NC_000913.3,-,3521039,3521056,3521048,3520478,-570,570
ECOLIBS000002009,NC_000913.3,-,3527674,3527691,3527682,3527602,-80,80
ECOLIBS000002010,NC_000913.3,-,3527982,3527999,3527990,3527929,-61,61
ECOLIBS000002011,NC_000913.3,-,3528031,3528048,3528040,3527929,-111,111
ECOLIBS000002012,NC_000913.3,+,3539979,3539996,3539988,3540057,-69,69
ECOLIBS000002013,NC_000913.3,-,3540055,3540072,3540064,3539994,-70,70
ECOLIBS000002014,NC_000913.3,+,3540057,3540074,3540066,3540059,7,7
ECOLIBS000002015,NC_000913.3,+,3551714,3551731,3551722,3551897,-175,175
ECOLIBS000002016,NC_000913.3,+,3562321,3562338,3562330,3561971,359,359
ECOLIBS000002017,NC_000913.3,-,3569490,3569507,3569498,3569457,-41,41
ECOLIBS000002018,NC_000913.3,-,3569553,3569570,3569562,3569457,-105,105
ECOLIBS000002019,NC_000913.3,-,3574429,3574446,3574438,3574508,70,70
ECOLIBS000002020,NC_000913.3,+,3577978,3577995,3577986,3578760,-774,774
ECOLIBS000002021,NC_000913.3,-,3580894,3580911,3580902,3580829,-73,73
ECOLIBS000002022,NC_000913.3,-,3585513,3585530,3585522,3585539,17,17
ECOLIBS000002023,NC_000913.3,-,3591004,3591021,3591012,3592401,1389,1389
ECOLIBS000002024,NC_000913.3,+,3597549,3597566,3597558,3597795,-237,237
ECOLIBS000002025,NC_000913.3,-,3597604,3597621,3597612,3597615,3,3
ECOLIBS000002026,NC_000913.3,+,3597702,3597719,3597710,3597795,-85,85
ECOLIBS000002027,NC_000913.3,-,3597878,3597895,3597886,3597958,72,72
ECOLIBS000002028,NC_000913.3,+,3600882,3600899,3600890,3601516,-626,626
ECOLIBS000002029,NC_000913.3,-,3600912,3600929,3600920,3600870,-50,50
ECOLIBS000002030,NC_000913.3,-,3600914,3600931,3600922,3600870,-52,52
ECOLIBS000002031,NC_000913.3,-,3601043,3601060,3601052,3601005,-47,47
ECOLIBS000002032,NC_000913.3,+,3608990,3609007,3608998,3609119,-121,121
ECOLIBS000002033,NC_000913.3,-,3609067,3609084,3609076,3609020,-56,56
ECOLIBS000002034,NC_000913.3,-,3613840,3613857,3613848,3614050,202,202
ECOLIBS000002035,NC_000913.3,+,3613842,3613859,3613850,3613676,174,174
ECOLIBS000002036,NC_000913.3,+,3619549,3619566,3619558,3619567,-9,9
ECOLIBS000002037,NC_000913.3,-,3625721,3625738,3625730,3625219,-511,511
ECOLIBS000002038,NC_000913.3,+,3630983,3631000,3630992,3630959,33,33
ECOLIBS000002039,NC_000913.3,+,3631099,3631116,3631108,3631236,-128,128
ECOLIBS000002040,NC_000913.3,+,3635224,3635241,3635232,3635065,167,167
ECOLIBS000002041,NC_000913.3,+,3636867,3636884,3636876,3636686,190,190
ECOLIBS000002042,NC_000913.3,+,3636879,3636896,3636888,3636686,202,202
ECOLIBS000002043,NC_000913.3,+,3641140,3641157,3641148,3640867,281,281
ECOLIBS000002044,NC_000913.3,-,3648003,3648020,3648012,3647987,-25,25
ECOLIBS000002045,NC_000913.3,-,3657039,3657056,3657048,3656791,-257,257
ECOLIBS000002046,NC_000913.3,-,3657127,3657144,3657136,3656791,-345,345
ECOLIBS000002047,NC_000913.3,+,3657129,3657146,3657138,3657011,127,127
ECOLIBS000002048,NC_000913.3,+,3657189,3657206,3657198,3657011,187,187
ECOLIBS000002049,NC_000913.3,-,3657253,3657270,3657262,3656791,-471,471
ECOLIBS000002050,NC_000913.3,+,3657255,3657272,3657264,3657011,253,253
ECOLIBS000002051,NC_000913.3,+,3657270,3657287,3657278,3657011,267,267
ECOLIBS000002052,NC_000913.3,-,3672288,3672305,3672296,3672205,-91,91
ECOLIBS000002053,NC_000913.3,-,3672390,3672407,3672398,3672205,-193,193
ECOLIBS000002054,NC_000913.3,-,3672413,3672430,3672422,3672601,179,179
ECOLIBS000002055,NC_000913.3,+,3672415,3672432,3672424,3672358,66,66
ECOLIBS000002056,NC_000913.3,-,3677772,3677789,3677780,3678377,597,597
ECOLIBS000002057,NC_000913.3,+,3677810,3677827,3677818,3677918,-100,100
ECOLIBS000002058,NC_000913.3,-,3685760,3685777,3685768,3685806,38,38
ECOLIBS000002059,NC_000913.3,-,3685861,3685878,3685870,3685806,-64,64
ECOLIBS000002060,NC_000913.3,+,3688691,3688708,3688700,3689029,-329,329
ECOLIBS000002061,NC_000913.3,+,3696953,3696970,3696962,3696865,97,97
ECOLIBS000002062,NC_000913.3,+,3708047,3708064,3708056,3708010,46,46
ECOLIBS000002063,NC_000913.3,+,3708088,3708105,3708096,3708010,86,86
ECOLIBS000002064,NC_000913.3,-,3708759,3708776,3708768,3708697,-71,71
ECOLIBS000002065,NC_000913.3,+,3719809,3719826,3719818,3719887,-69,69
ECOLIBS000002066,NC_000913.3,-,3720187,3720204,3720196,3719939,-257,257
ECOLIBS000002067,NC_000913.3,+,3725049,3725066,3725058,3724471,587,587
ECOLIBS000002068,NC_000913.3,+,3725532,3725549,3725540,3725769,-229,229
ECOLIBS000002069,NC_000913.3,+,3725612,3725629,3725620,3725769,-149,149
ECOLIBS000002070,NC_000913.3,-,3726765,3726782,3726774,3727010,236,236
ECOLIBS000002071,NC_000913.3,+,3737644,3737661,3737652,3737468,184,184
ECOLIBS000002072,NC_000913.3,+,3756494,3756511,3756502,3756522,-20,20
ECOLIBS000002073,NC_000913.3,-,3756554,3756571,3756562,3756535,-27,27
ECOLIBS000002074,NC_000913.3,+,3756556,3756573,3756564,3756522,42,42
ECOLIBS000002075,NC_000913.3,-,3756683,3756700,3756692,3756664,-28,28
ECOLIBS000002076,NC_000913.3,+,3762540,3762557,3762548,3762557,-9,9
ECOLIBS000002077,NC_000913.3,+,3770942,3770959,3770950,3771389,-439,439
ECOLIBS000002078,NC_000913.3,+,3772054,3772071,3772062,3772126,-64,64
ECOLIBS000002079,NC_000913.3,+,3772316,3772333,3772324,3772307,17,17
ECOLIBS000002080,NC_000913.3,-,3782574,3782591,3782582,3782520,-62,62
ECOLIBS000002081,NC_000913.3,+,3782700,3782717,3782708,3782402,306,306
ECOLIBS000002082,NC_000913.3,-,3792527,3792544,3792536,3792576,40,40
ECOLIBS000002083,NC_000913.3,-,3792684,3792701,3792692,3792688,-4,4
ECOLIBS000002084,NC_000913.3,+,3792723,3792740,3792732,3792651,81,81
ECOLIBS000002085,NC_000913.3,+,3808276,3808293,3808284,3808407,-123,123
ECOLIBS000002086,NC_000913.3,+,3817654,3817671,3817662,3817700,-38,38
ECOLIBS000002087,NC_000913.3,+,3828766,3828783,3828774,3828675,99,99
ECOLIBS000002088,NC_000913.3,+,3828797,3828814,3828806,3828920,-114,114
ECOLIBS000002089,NC_000913.3,-,3835117,3835134,3835126,3835829,703,703
ECOLIBS000002090,NC_000913.3,-,3835216,3835233,3835224,3835829,605,605
ECOLIBS000002091,NC_000913.3,-,3836375,3836392,3836384,3835829,-555,555
ECOLIBS000002092,NC_000913.3,+,3836377,3836394,3836386,3836390,-4,4
ECOLIBS000002093,NC_000913.3,-,3836436,3836453,3836444,3837057,613,613
ECOLIBS000002094,NC_000913.3,-,3841508,3841525,3841516,3841770,254,254
ECOLIBS000002095,NC_000913.3,-,3841620,3841637,3841628,3841770,142,142
ECOLIBS000002096,NC_000913.3,-,3843403,3843420,3843412,3843196,-216,216
ECOLIBS000002097,NC_000913.3,+,3853012,3853029,3853020,3853193,-173,173
ECOLIBS000002098,NC_000913.3,+,3853053,3853070,3853062,3853193,-131,131
ECOLIBS000002099,NC_000913.3,-,3856634,3856651,3856642,3856782,140,140
ECOLIBS000002100,NC_000913.3,+,3856636,3856653,3856644,3856652,-8,8
ECOLIBS000002101,NC_000913.3,+,3863824,3863841,3863832,3863623,209,209
ECOLIBS000002102,NC_000913.3,-,3863921,3863938,3863930,3864796,866,866
ECOLIBS000002103,NC_000913.3,+,3867657,3867674,3867666,3867670,-4,4
ECOLIBS000002104,NC_000913.3,-,3868170,3868187,3868178,3867822,-356,356
ECOLIBS000002105,NC_000913.3,-,3874623,3874640,3874632,3875185,553,553
ECOLIBS000002106,NC_000913.3,-,3881623,3881640,3881632,3881670,38,38
ECOLIBS000002107,NC_000913.3,+,3884150,3884167,3884158,3884193,-35,35
ECOLIBS000002108,NC_000913.3,-,3885369,3885386,3885378,3886616,1238,1238
ECOLIBS000002109,NC_000913.3,+,3885389,3885406,3885398,3885013,385,385
ECOLIBS000002110,NC_000913.3,-,3897789,3897806,3897798,3897793,-5,5
ECOLIBS000002111,NC_000913.3,+,3897791,3897808,3897800,3897924,-124,124
ECOLIBS000002112,NC_000913.3,-,3900351,3900368,3900360,3901312,952,952
ECOLIBS000002113,NC_000913.3,-,3915356,3915373,3915364,3915376,12,12
ECOLIBS000002114,NC_000913.3,+,3915407,3915424,3915416,3915161,255,255
ECOLIBS000002115,NC_000913.3,-,3915416,3915433,3915424,3915376,-48,48
ECOLIBS000002116,NC_000913.3,+,3915445,3915462,3915454,3915161,293,293
ECOLIBS000002117,NC_000913.3,+,3918573,3918590,3918582,3919318,-736,736
ECOLIBS000002118,NC_000913.3,-,3932880,3932897,3932888,3932794,-94,94
ECOLIBS000002119,NC_000913.3,+,3938258,3938275,3938266,3938245,21,21
ECOLIBS000002120,NC_000913.3,-,3941435,3941452,3941444,3941354,-90,90
ECOLIBS000002121,NC_000913.3,+,3950274,3950291,3950282,3950286,-4,4
ECOLIBS000002122,NC_000913.3,+,3950371,3950388,3950380,3950361,19,19
ECOLIBS000002123,NC_000913.3,+,3959697,3959714,3959706,3959841,-135,135
ECOLIBS000002124,NC_000913.3,-,3959822,3959839,3959830,3959840,10,10
ECOLIBS000002125,NC_000913.3,+,3959998,3960015,3960006,3960045,-39,39
ECOLIBS000002126,NC_000913.3,+,3965751,3965768,3965760,3965776,-16,16
ECOLIBS000002127,NC_000913.3,+,3967809,3967826,3967818,3967825,-7,7
ECOLIBS000002128,NC_000913.3,+,3980744,3980761,3980752,3980822,-70,70
ECOLIBS000002129,NC_000913.3,+,3982342,3982359,3982350,3982359,-9,9
ECOLIBS000002130,NC_000913.3,-,3987245,3987262,3987254,3987768,514,514
ECOLIBS000002131,NC_000913.3,-,3997554,3997571,3997562,3997228,-334,334
ECOLIBS000002132,NC_000913.3,-,3997696,3997713,3997704,3998097,393,393
ECOLIBS000002133,NC_000913.3,+,4010135,4010152,4010144,4010010,134,134
ECOLIBS000002134,NC_000913.3,+,4011002,4011019,4011010,4011051,-41,41
ECOLIBS000002135,NC_000913.3,+,4011078,4011095,4011086,4011101,-15,15
ECOLIBS000002136,NC_000913.3,-,4018506,4018523,4018514,4018530,16,16
